Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
48.0,3.0,8.0,Sổ hồng,Cơ bản,10.7410752440542,106.706438233615,Chưa xác định,Quận 7,Phường Tân Quy,1425.0,0,1,1,1,0,0,Đường Số 77,90.63087719298247,0.0,0.0,9.36701754385965,7.0,3.926995397158933,6.5
96.0,3.0,15.0,Sổ hồng,Đầy đủ,10.690741293775,106.720649459706,Chưa xác định,Huyện Nhà Bè,Xã Phước Kiển,7136.0,0,0,0,0,0,1,Đường Nguyễn Hữu Thọ,22.82511210762332,44.66928251121076,0.0,32.50616591928251,8.0,9.71793553400611,11.5
108.0,4.0,8.0,Sổ hồng,Cơ bản,10.803308107596,106.716282231123,Chưa xác định,Quận Bình Thạnh,Phường 25,86.7,0,0,1,0,0,0,Đường Nguyễn Gia Trí,0.0,0.0,0.0,99.97693194925029,13.0,3.45985105312227,20.0
81.0,5.0,8.0,Sổ hồng,Cơ bản,10.8032172035616,106.684644397179,Mặt tiền,Quận Phú Nhuận,Phường 3,8.9,1,1,0,1,1,0,Đường Thích Quảng Đức,64.71910112359551,0.0,0.0,34.9438202247191,9.0,3.519935595396687,25.0
55.0,5.0,10.0,Sổ hồng,Đầy đủ,10.7660580389772,106.683124534742,Mặt tiền,Quận Bình Thạnh,Phường 19,7166.5,0,0,0,0,0,0,Đường Phạm Viết Chánh,9.723993581246075,90.27600641875392,0.0,0.0,12.0,2.253377709753053,26.0
142.0,2.0,8.0,Sổ hồng,Cơ bản,10.7852620425471,106.61582518369,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa A,1337.9,0,0,0,0,0,0,Đường Số 8,88.58285372598849,0.0,0.0,11.41714627401151,7.0,9.37153477856915,11.5
204.0,11.0,27.8,Sổ hồng,Trống / Nhà thô,10.7855517246083,106.698657074559,Mặt tiền,Quận 1,Phường Đa Kao,1854.0,0,0,0,0,0,1,Đường Mạc Đĩnh Chi,84.9967637540453,0.0,15.001618122977344,0.0,17.0,1.0951120925546072,238.0
55.0,4.0,6.0,Sổ hồng,Cơ bản,10.8059023375092,106.605129527645,Hẻm ô tô,Quận Bình Tân,Phường Bình Hưng Hòa,106.8,1,1,0,0,0,1,Unknown,37.453183520599254,0.0,0.0,62.565543071161045,10.0,10.99741175987845,7.6
60.0,2.0,5.0,Sổ đỏ,Cơ bản,10.8191627723363,106.702720517583,Chưa xác định,Quận Bình Thạnh,Phường 13,199.2,1,0,0,0,0,0,Đường Nơ Trang Long,0.0,0.0,0.0,99.97991967871486,5.0,4.8027440967685475,7.0
51.0,2.0,8.0,Sổ hồng,Đầy đủ,10.805731077873,106.605136402809,Hẻm ô tô,Quận Bình Tân,Phường Bình Hưng Hòa,1603.5,1,0,0,0,0,0,Unknown,30.215777985656377,0.0,0.0,69.78609292173373,4.0,10.990955831238654,5.55
72.0,3.0,3.0,Sổ hồng,Đầy đủ,10.7264470869487,106.733515509947,Hẻm ô tô,Quận 7,Phường Phú Thuận,413.6,1,0,0,0,0,0,Đường Huỳnh Tấn Phát,96.16537717601548,0.0,0.0,3.82495164410058,8.0,6.549834985856668,8.8
72.0,5.0,8.0,Sổ hồng,Trống / Nhà thô,10.7696841256893,106.613179342945,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông,2261.7,0,1,0,1,0,0,Đường Hương lộ 2,74.33656099394261,0.0,0.0,25.66255471547951,8.0,9.629675805568713,7.5
270.0,3.0,10.0,Sổ hồng,Đầy đủ,10.7777280712134,106.759474934071,Chưa xác định,Quận 2,Phường Thạnh Mỹ Lợi,,0,0,0,0,1,1,Đường Số 65A,,,,,9.0,6.379408277443095,65.0
50.0,4.0,5.333333333333334,Sổ hồng,Trống / Nhà thô,10.7676628297188,106.686273631763,Chưa xác định,Quận 1,Phường Nguyễn Cư Trinh,1999.0,0,0,0,0,1,1,Đường Cống Quỳnh,84.95947973986993,0.0,15.039019509754878,0.0,8.0,1.866124625036947,34.0
150.0,5.0,18.6,không có,Trống / Nhà thô,10.7840180417872,106.694975048539,Chưa xác định,Quận 3,Phường Võ Thị Sáu,520.5,0,0,0,0,0,1,Đường Phạm Ngọc Thạch,0.41306436119116235,0.0,99.57732949087415,0.0,7.0,1.1146791981075985,60.0
100.0,4.0,20.0,không có,Trống / Nhà thô,10.77787739019773,106.74716224746264,Mặt tiền,Quận 2,Phường Bình Trưng Tây,,0,0,1,0,0,0,Đường Bát Nàn,,,,,9.0,5.035880115452884,30.5
200.0,3.0,16.066666666666666,Sổ hồng,Trống / Nhà thô,10.80268361757885,106.80034624123036,Chưa xác định,Quận 9,Phường Phú Hữu,,0,0,0,0,0,1,Đường Bưng Ông Thoàn,,,,,12.0,11.239305412943878,24.6
90.0,2.0,6.0,Sổ hồng,Trống / Nhà thô,10.8126719821433,106.701824013144,Hẻm ô tô,Quận Bình Thạnh,Phường 12,,1,1,1,1,0,1,Unknown,,,,,10.0,4.078505135966757,8.3
45.0,3.0,5.0,Sổ hồng,Cơ bản,10.8358275331579,106.660902508118,Mặt tiền,Quận Gò Vấp,Phường 11,1174.2,0,1,1,1,0,1,Đường Quang Trung,93.27456991994549,0.0,6.722875149037642,0.0,8.0,7.970726278072995,6.5
24.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.7835895386429,106.64733176974,Hẻm ô tô,Quận Tân Bình,Phường 10,846.9,1,0,0,0,0,0,Đường Ni Sư Huỳnh Liên,99.37064588499234,0.0,0.0,0.6328964458613768,4.0,5.933569836264935,3.2
150.0,2.0,6.0,Sổ hồng,Đầy đủ,10.8489848397267,106.693018975443,Mặt tiền,Quận 12,Phường An Phú Đông,1956.8,0,1,0,0,0,0,Đường Vườn Lài,30.182951757972198,0.0,0.0,69.81551512673754,6.0,8.163397809945856,11.6
90.0,3.0,12.0,Sổ hồng,Đầy đủ,10.726220382740312,106.69390357170496,Chưa xác định,Quận 7,Phường Tân Phong,158524.4,0,0,0,0,0,0,Đường Nguyễn Văn Linh,11.207366184637822,13.275647155895243,0.0,75.51697404311261,10.0,5.590790588040778,15.5
105.0,1.0,6.0,Sổ hồng,Trống / Nhà thô,10.76808649018,106.672033750169,Hẻm ô tô,Quận 10,Phường 10,68.0,0,0,0,0,0,0,Đường Lý Thái Tổ,17.13235294117647,0.0,0.0,82.22058823529412,4.0,3.294745309961846,16.3
78.0,5.0,8.0,Sổ hồng,Đầy đủ,10.8031167839739,106.716472915271,Hẻm ô tô,Quận Bình Thạnh,Phường 25,107.6,0,0,1,0,0,0,Đường Nguyễn Gia Trí,0.0,0.0,0.0,100.0,26.0,3.451280772263263,18.3
50.0,2.0,6.0,Sổ hồng,Đầy đủ,10.7932848387471,106.687324772504,Chưa xác định,Quận 1,Phường Tân Định,922.7,0,0,0,0,0,1,Đường Nguyễn Văn Nguyễn,99.7724070662187,0.0,0.0,0.22434160615584695,8.0,2.4409212721555513,15.8
70.0,1.0,12.0,Sổ hồng,Cơ bản,10.9901358890723,106.451410426442,Mặt tiền,Huyện Củ Chi,Xã Phước Hiệp,6280.7,0,1,1,0,0,0,Đường Phan Văn Khải,18.645214705367234,11.047653923925678,0.0,70.30665371694238,3.0,36.198439987442235,1.05
227.0,6.0,13.8,Sổ hồng,Đầy đủ,10.804456668954,106.689334396572,Mặt tiền,Quận Bình Thạnh,Phường 6,230.1,0,0,0,0,0,1,Đường Nguyễn Huy Tưởng,16.414602346805736,0.0,0.0,83.59843546284225,25.0,3.4152587524986586,90.0
109.0,4.0,26.0,Sổ hồng,Trống / Nhà thô,10.7569086924667,106.586170731805,Mặt tiền,Quận Bình Tân,Phường Tân Tạo,7639.7,0,0,0,0,0,1,Đường Tỉnh Lộ 10,89.92735316831813,6.4726363600664945,0.0,3.6001413668075974,15.0,12.732802409902472,15.0
30.0,3.0,4.0,Sổ đỏ,Trống / Nhà thô,10.8211771109388,106.654866178973,Hẻm ô tô,Quận Tân Bình,Phường 15,,1,0,1,0,0,1,Đường Phan Huy Ích,,,,,7.0,7.122990356856748,5.55
67.0,5.0,20.0,Sổ hồng,Trống / Nhà thô,10.7721836140693,106.669376247699,Mặt tiền,Quận 10,Phường 12,2660.0,0,0,0,0,0,0,Đường Sư Vạn Hạnh,58.180075187969926,0.0,0.0,41.81203007518797,14.0,3.491223654594099,27.8
37.0,3.0,3.0,Sổ hồng,Đầy đủ,10.8061929339425,106.696739928858,Mặt tiền,Quận Bình Thạnh,Phường 14,310.1,0,1,0,1,0,0,Đường Lê Quang Định,10.21605933569816,0.0,0.0,89.77104159948402,6.0,3.3909112749118773,7.95
34.0,1.0,3.0,Sổ hồng,Cơ bản,10.7501020599546,106.679531294824,Hẻm xe máy,Quận 8,Phường 8,2273.4,0,1,1,1,1,0,Đường Ba Đình,1.0187384534177883,98.98082167678368,0.0,0.0,3.0,3.7207761256470566,3.7
110.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.8217974300875,106.654589165867,Hẻm ô tô,Quận Tân Bình,Phường 15,,1,1,0,0,0,1,Unknown,,,,,9.0,7.193135856925207,11.8
22.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.7883755742269,106.678115049159,Hẻm ô tô,Quận 3,Phường 14,110.7,1,0,0,0,0,0,Đường Trần Quang Diệu,28.455284552845526,0.0,0.0,71.54471544715447,2.0,2.8630769615633866,3.6
64.0,4.0,15.0,Sổ hồng,Đầy đủ,10.7962609299495,106.690530195564,Mặt tiền,Quận Phú Nhuận,Phường 2,,0,0,0,0,0,0,Đường Hoa Hồng,,,,,13.0,2.5315187159094994,21.0
103.0,2.0,8.0,Sổ hồng,Trống / Nhà thô,10.812304764939,106.692606512283,Chưa xác định,Quận Bình Thạnh,Phường 11,125.7,1,0,0,0,0,0,Đường Nguyễn Văn Đậu,40.71599045346062,0.0,0.0,59.29196499602227,5.0,4.142134239312227,8.6
350.0,4.0,15.0,Sổ hồng,Trống / Nhà thô,10.8156917872252,106.5913028517,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa B,,0,0,0,0,0,0,Đường Nguyễn Thị Tú,,,,,30.0,12.779140039611574,35.0
90.0,5.0,12.0,Sổ hồng,Đầy đủ,10.830000998011,106.702596003063,Chưa xác định,Quận Bình Thạnh,Phường 13,3768.9,0,0,0,0,0,0,Đường Đặng Thùy Trâm,99.69487118257317,0.0,0.0,0.3051288174268354,13.0,6.0068598416962,13.0
120.0,4.0,20.0,Sổ hồng,Trống / Nhà thô,10.8068283492527,106.694950921907,Mặt tiền,Quận Bình Thạnh,Phường 7,994.4,0,0,0,0,0,1,Đường Nơ Trang Long,86.88053097345133,0.0,0.0,13.12248592115849,12.0,3.4931364503285804,20.0
54.0,4.0,6.0,Sổ hồng,Đầy đủ,10.7781760788485,106.64324792102,Chưa xác định,Quận Tân Phú,Phường Phú Trung,29.8,0,0,0,0,0,0,Đường Lê Ngã,40.80536912751678,0.0,0.0,59.09395973154362,8.0,6.324026377987375,8.28
66.0,3.0,8.0,Sổ hồng,Đầy đủ,10.7402387116376,106.735932697244,Hẻm xe máy,Quận 7,Phường Phú Thuận,119.8,1,0,0,0,0,1,Đường Nguyễn Văn Quỳ,66.34390651085143,0.0,0.0,33.631051752921536,9.0,5.503767753762319,6.9
140.0,3.0,12.0,Sổ hồng,Đầy đủ,10.70401,106.7127,Chưa xác định,Huyện Nhà Bè,Xã Phước Kiển,43635.6,0,0,0,0,0,0,Đường Nguyễn Hữu Thọ,0.052273831458717196,5.2599482990952335,0.0,1.368034357267919,9.0,8.104613057588477,17.0
76.0,3.0,3.0,Sổ hồng,Cơ bản,10.8122883579509,106.687887757075,Mặt tiền,Quận Bình Thạnh,Phường 5,43.0,0,0,0,0,0,0,Đường Nguyễn Thượng Hiền,0.0,100.0,0.0,0.0,8.0,4.285386140894251,8.5
60.0,3.0,4.0,Sổ hồng,Trống / Nhà thô,10.7376639880103,106.722664920199,Mặt tiền,Quận 7,Phường Bình Thuận,372.3,1,1,0,1,0,0,Đường Nguyễn Thị Thập,32.350255170561375,66.34703196347031,1.2892828364222402,0.0,8.0,4.870408542400408,6.5
49.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.8055816783786,106.638382931291,Hẻm ô tô,Quận Tân Bình,Phường 13,93.5,0,0,0,0,0,0,Đường Phan Văn Sửu,6.909090909090909,0.0,0.0,93.10160427807487,8.0,7.599283929384765,9.9
263.0,6.0,12.1,Sổ hồng,Đầy đủ,10.7933655259352,106.691594200297,Chưa xác định,Quận 1,Phường Tân Định,84.3,0,0,0,0,0,1,Đường Trần Khắc Chân,0.0,0.0,0.0,100.0,14.0,2.1924241919242897,95.0
31.0,1.0,8.0,Sổ hồng,Cơ bản,10.766367170185,106.644892470828,Mặt tiền,Quận 11,Phường 14,50.9,0,1,1,1,1,0,Đường Ông Bích Khiêm,4.106090373280943,0.0,0.0,95.81532416502948,5.0,6.232605895005895,6.1
335.0,5.0,11.4,Sổ hồng,Trống / Nhà thô,10.7671514719651,106.69496352316,Mặt tiền,Quận 1,Phường Phạm Ngũ Lão,416.2,0,1,0,0,0,1,Đường Trần Hưng Đạo,0.0,0.0,0.0,99.9927919269582,96.0,1.1905517997807664,230.0
90.0,3.0,12.0,Sổ hồng,Đầy đủ,10.7365814709891,106.712521934056,Chưa xác định,Quận 7,Phường Tân Phong,,0,0,0,0,0,1,Đường Nguyễn Văn Linh,,,,,10.0,4.557278818678604,15.5
72.0,3.0,8.0,Sổ hồng,Trống / Nhà thô,10.7294171272509,106.632221599871,Mặt tiền,Quận 8,Phường 16,1865.3,1,0,0,0,0,0,Đường Phú Định,99.58612555621079,0.0,0.0,0.4122661234117837,5.0,9.134957863244576,5.99
47.0,3.0,6.3999999999999995,Sổ hồng,Trống / Nhà thô,10.7678177727014,106.595528038575,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông A,5628.0,0,1,1,0,1,1,Unknown,11.223880597014926,0.0,0.0,88.77576403695807,7.0,11.56804644955946,6.38
32.0,4.0,5.0,Sổ hồng,Đầy đủ,10.8199810629313,106.703788797056,Hẻm ô tô,Quận Bình Thạnh,Phường 13,1017.2,1,1,0,0,0,0,Phố Nguyễn Xí,76.16397955171058,23.835037357451828,0.0,0.0,7.0,4.899281495881988,7.79
50.0,4.0,5.0,Sổ hồng,Cơ bản,10.7993430054523,106.686968160718,Mặt tiền,Quận Phú Nhuận,Phường 1,,1,1,0,1,0,0,Đường Phan Xích Long,,,,,8.0,3.0199372434567673,12.9
76.0,2.0,10.0,Sổ hồng,Trống / Nhà thô,10.770840647383,106.686747168286,Hẻm xe máy,Quận 3,Phường 5,9013.1,1,0,0,0,0,0,Đường Nguyễn Thị Minh Khai,70.85453395613051,0.0,13.367875647668392,15.777479446583307,9.0,1.669497239327603,26.5
144.0,5.0,13.0,Sổ hồng,Trống / Nhà thô,10.8546391667629,106.752986038833,Mặt tiền,Thành phố Thủ Đức,Phường Trường Thạnh,,1,1,1,0,0,1,Đường Lò Lu,,,,,24.0,10.420031099388897,16.0
172.0,2.0,9.4,Sổ hồng,Cơ bản,10.7571966450384,106.713622681087,Hẻm ô tô,Quận 4,Phường 16,56.8,1,0,0,0,0,1,Đường Đoàn Văn Bơ,48.90845070422536,0.0,51.12676056338028,0.0,16.0,2.4985753947533293,12.9
48.0,5.0,5.0,Sổ hồng,Đầy đủ,10.8121790994195,106.68563796852,Chưa xác định,Quận Bình Thạnh,Phường 5,56.6,1,0,0,0,0,0,Đường Nguyễn Thượng Hiền,0.0,0.4770318021201414,0.0,99.45229681978797,7.0,4.3630605143444345,9.5
48.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.7975212799208,106.676227982292,Mặt tiền,Quận Phú Nhuận,Phường 8,1033.3,1,0,0,0,0,0,Đường Nguyễn Trọng Tuyển,79.6486983451079,0.0,0.0,20.348398335430176,10.0,3.620440212840604,13.3
72.0,3.0,5.0,Sổ hồng,Đầy đủ,10.7990495739804,106.694027203598,Mặt tiền,Quận Bình Thạnh,Phường 1,71.4,1,0,0,0,0,0,Phố Vạn Kiếp,0.0,0.0,0.0,99.9439775910364,9.0,2.6769006456503863,9.5
344.0,3.0,15.3,Sổ hồng,Đầy đủ,10.7827763959363,106.687135382735,Mặt tiền,Quận 3,Phường Võ Thị Sáu,844.1,0,0,0,0,0,1,Đường Trần Quốc Thảo,40.856533586068,59.14820518895865,0.0,0.0,9.0,1.701350388017654,160.0
344.0,3.0,15.3,Sổ hồng,Trống / Nhà thô,10.783029226215,106.686796228061,Chưa xác định,Quận 3,Phường Võ Thị Sáu,695.8,0,0,0,0,0,1,Đường Trần Quốc Thảo,40.584938200632365,0.0,0.0,59.413624604771485,9.0,1.7470383587024223,160.0
44.0,4.0,14.0,Sổ hồng,Cao cấp,10.7830055366897,106.624448170396,Chưa xác định,Quận Tân Phú,Phường Phú Thạnh,4156.1,0,1,1,0,0,0,Đường Trần Thủ Độ,97.95986622073578,0.0,0.0,2.0398931690767785,8.0,8.409052883280808,8.9
67.0,4.0,16.0,Sổ hồng,Cơ bản,10.7958617610334,106.62181724422,Mặt tiền,Quận Tân Phú,Phường Tân Quý,232.0,0,1,0,0,0,0,Đường Gò Dầu,4.642241379310344,0.0,0.0,95.34913793103449,11.0,8.937270173607262,12.5
63.0,1.0,4.0,Sổ hồng,Cơ bản,10.8490419546447,106.692964684192,Chưa xác định,Quận 12,Phường An Phú Đông,3189.9,0,0,0,0,0,0,Đường Vườn Lài,76.38013730837957,3.721746763221417,11.791905702373114,8.105269757672655,3.0,8.170354236132678,4.75
60.0,1.0,6.0,Sổ hồng,Trống / Nhà thô,10.8088632794591,106.690248370275,Mặt tiền,Quận Bình Thạnh,Phường 7,30.4,0,0,0,0,0,0,Đường Lê Trực,92.20394736842105,0.0,0.0,7.730263157894737,8.0,3.84165845598716,7.0
30.0,5.0,2.0,Sổ hồng,Cơ bản,10.8112595150708,106.701973603336,Chưa xác định,Quận Bình Thạnh,Phường 12,,1,0,0,0,0,0,Đường Chu Văn An,,,,,7.0,3.9218402081470813,6.4
200.0,4.0,12.0,Sổ hồng,Trống / Nhà thô,10.7501299539417,106.619336850728,Mặt tiền,Quận Bình Tân,Phường Bình Trị Đông B,6345.5,0,1,1,1,1,0,Đường Số 6A,60.75470806083051,31.463872035300604,0.0,7.78157749586321,10.0,9.383511844924318,34.5
56.0,3.0,5.5,Sổ hồng,Trống / Nhà thô,10.8447843674596,106.660680162186,Mặt tiền,Quận Gò Vấp,Phường 11,598.6,1,1,1,0,0,1,Đường Số 8,50.815235549615764,0.0,0.0,49.18643501503508,6.0,8.831130789494367,5.98
85.0,4.0,20.0,Sổ hồng,Đầy đủ,10.735764416880585,106.73986061489964,Chưa xác định,Quận 7,Phường Phú Thuận,1087.2,0,0,0,0,1,0,Đường Đào Trí,45.04782928623988,54.949411331861654,0.0,0.0,9.0,6.159999217420184,14.5
137.0,4.0,20.0,không có,Trống / Nhà thô,10.8059293214169,106.668398316868,Mặt tiền,Quận Tân Bình,Phường 2,3007.7,0,0,0,0,0,0,Đường Phổ Quang,38.27276656581441,4.479170129999668,0.0,57.2467333843136,14.0,4.882049785227766,39.5
94.0,4.0,12.0,Sổ hồng,Đầy đủ,10.7477475742442,106.685058700184,Chưa xác định,Quận 8,Phường 2,86.0,1,1,0,0,1,0,Đường Nguyễn Thị Tần,0.0,0.0,0.0,100.0,12.0,3.597204359165693,10.0
236.0,2.0,14.0,Sổ hồng,Trống / Nhà thô,10.7859453869646,106.621678145887,Mặt tiền,Quận Tân Phú,Phường Phú Thọ Hòa,38.1,1,0,0,0,0,0,Đường Lê Thiệt,34.225721784776894,0.0,0.0,65.8530183727034,4.0,8.7456298106071,28.5
22.0,3.0,7.5,Sổ hồng,Trống / Nhà thô,10.7493455310095,106.639462348822,Chưa xác định,Quận 6,Phường 11,16.5,0,0,0,0,0,1,Đường Hậu Giang,92.60606060606061,7.454545454545454,0.0,0.0,5.0,7.356679991129381,4.28
52.0,4.0,11.400000000000002,Sổ hồng,Trống / Nhà thô,10.860831035930383,106.78783683253076,Chưa xác định,Thành phố Thủ Đức,Phường Linh Trung,,0,0,0,0,0,1,Đường Số 17,,,,,9.0,13.368633989954368,4.9
63.0,3.0,6.0,Sổ hồng,Đầy đủ,10.8196027180477,106.702678987257,Hẻm ô tô,Quận Bình Thạnh,Phường 13,1282.0,1,1,1,1,0,0,Đường Nơ Trang Long,51.07098283931357,0.0,0.0,48.93135725429017,7.0,4.8514675469983475,10.0
55.0,2.0,6.0,Sổ hồng,Trống / Nhà thô,10.8051892083649,106.682345838664,Mặt tiền,Quận Phú Nhuận,Phường 5,94.6,1,0,0,0,0,0,Đường Thích Quảng Đức,39.45031712473573,0.0,0.0,60.5708245243129,5.0,3.8380781452837986,9.5
40.0,1.0,6.1,Sổ hồng,Trống / Nhà thô,10.8253340378604,106.701708691062,Chưa xác định,Quận Bình Thạnh,Phường 13,3636.4,0,0,0,0,0,1,Phố Nguyễn Xí,23.464965350346496,39.61115388846112,0.0,36.92415575844242,5.0,5.48609758757565,11.5
98.0,4.0,20.0,Sổ hồng,Đầy đủ,10.8049943500241,106.696264904267,Mặt tiền,Quận Bình Thạnh,Phường 14,25.9,1,1,1,1,1,0,Đường Nguyễn An Ninh,0.0,0.0,0.0,99.80694980694982,11.0,3.266995245472708,28.0
75.0,3.0,11.5,Sổ hồng,Trống / Nhà thô,10.7367370690024,106.671513861358,Mặt tiền,Quận 8,Phường 5,58.6,1,0,1,1,0,1,Đường Phạm Hùng,83.58361774744026,0.0,0.0,16.43344709897611,8.0,5.431991685405479,20.0
131.0,8.0,21.7,không có,Trống / Nhà thô,10.7937039626998,106.718144652547,Mặt tiền,Quận Bình Thạnh,Phường 22,2955.0,0,0,0,0,0,1,Đường Nguyễn Hữu Cảnh,88.64805414551607,0.0,0.0,11.352961082910323,12.0,2.7095492179552534,58.0
70.0,4.0,8.7,Sổ hồng,Đầy đủ,10.819872646608,106.702417398967,Mặt tiền,Quận Bình Thạnh,Phường 13,3333.4,1,0,0,0,0,1,Đường Nơ Trang Long,1.615767684646307,8.54892902141957,0.0,89.83470330593389,13.0,4.880537422899423,22.78
44.0,4.0,4.0,Sổ hồng,Đầy đủ,10.6929407150495,106.740414114661,Mặt tiền,Huyện Nhà Bè,Thị trấn Nhà Bè,191.9,0,1,0,0,0,0,Đường Huỳnh Tấn Phát,0.0,0.0,0.0,99.99478895257946,9.0,10.18561568494537,6.35
69.0,4.0,2.0,Sổ hồng,Trống / Nhà thô,10.7873400435659,106.575899265355,Mặt tiền,Huyện Bình Chánh,Xã Vĩnh Lộc B,516.4,1,1,1,0,0,0,Đường Võ Văn Vân,23.071262587141753,0.0,0.0,76.93454686289698,8.0,13.733937513973805,3.8
69.0,4.0,20.0,Sổ hồng,Trống / Nhà thô,10.7697282410956,106.688294106531,Mặt tiền,Quận 1,Phường Phạm Ngũ Lão,1860.6,0,1,0,0,0,0,Đường Bùi Thị Xuân,90.0021498441363,0.0,9.9957003117274,0.0,11.0,1.5630558765530123,29.0
178.0,5.0,16.15,Sổ hồng,Trống / Nhà thô,10.8032726164742,106.716171245899,Hẻm ô tô,Quận Bình Thạnh,Phường 25,86.4,1,0,0,0,0,1,Đường Nguyễn Gia Trí,0.0,0.0,0.0,100.0,7.0,3.450588029504886,54.0
171.0,6.0,20.0,Sổ hồng,Trống / Nhà thô,10.7282790588534,106.600305313812,Mặt tiền,Quận Bình Tân,Phường Tân Tạo,612.7,0,1,1,1,0,0,Đường Tập Đoàn 6B,77.5991512975355,5.354986126978946,0.0,17.044230455361514,31.0,12.222974774045333,18.9
115.0,4.0,12.0,Sổ hồng,Trống / Nhà thô,10.8329326871238,106.727180210751,Chưa xác định,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,0,1,0,0,0,0,Đường 25,,,,,9.0,6.941989705824642,17.5
212.0,2.0,10.1,không có,Trống / Nhà thô,10.7867929382976,106.729753481904,Mặt tiền,Quận 2,Phường An Khánh,,0,0,0,0,0,1,Đường Trần Não,,,,,10.0,3.3520799558886316,60.0
64.0,2.0,20.0,Sổ hồng,Trống / Nhà thô,10.7515046216888,106.722039309986,Chưa xác định,Quận 7,Phường Tân Thuận Tây,,0,0,0,0,0,1,Đường Huỳnh Tấn Phát,,,,,4.0,3.556821873275941,5.79
33.0,5.0,3.4,Sổ hồng,Trống / Nhà thô,10.7975397793436,106.684527109075,Mặt tiền,Quận Phú Nhuận,Phường 1,62.3,0,0,0,0,0,1,Đường Cô Giang,33.32263242375602,0.0,0.0,66.74157303370787,13.0,3.002267791408329,9.95
15.0,3.0,3.6166666666666663,Sổ hồng,Cơ bản,10.8448349564024,106.661097512996,Mặt tiền,Quận Gò Vấp,Phường 11,89.2,1,1,1,0,0,1,Đường Số 8,19.080717488789237,0.0,0.0,80.87443946188341,5.0,8.813316500526051,3.2
67.0,1.0,3.2,Sổ hồng,Trống / Nhà thô,10.7033195850195,106.703738662411,Chưa xác định,Huyện Nhà Bè,Xã Phước Kiển,4800.1,0,0,0,1,0,1,Đường Lê Văn Lương,18.2681610799775,0.0,1.6522572446407364,0.0,7.0,8.08683287965897,5.45
84.0,5.0,4.0,Sổ hồng,Trống / Nhà thô,10.8356881835267,106.842559958072,Chưa xác định,Quận 9,Phường Long Bình,,0,1,1,1,1,1,Đường T13,,,,,11.0,16.81590349805821,15.0
200.0,4.0,10.0,Sổ hồng,Đầy đủ,10.7468325079042,106.60690589281,Mặt tiền,Quận Bình Tân,Phường Bình Trị Đông B,902660.3,1,1,1,1,1,1,Đường Số 34,0.48759871238382807,0.0,0.0,0.0,9.0,10.788737710179538,35.0
35.0,3.0,6.0,Sổ hồng,Trống / Nhà thô,10.7631164528973,106.64216474629,Hẻm ô tô,Quận 11,Phường 10,895.1,1,0,0,0,0,0,Đường Lạc Long Quân,79.45480951848955,0.6133392916992515,0.0,19.93743715785946,7.0,6.595342590449457,6.45
31.0,3.0,32.0,Sổ hồng,Cơ bản,10.8304811093143,106.633136442433,Mặt tiền,Quận Tân Bình,Phường 15,3821.9,1,1,0,0,0,1,Đường Phan Huy Ích,99.59653575446768,0.40477249535571314,0.0,0.0,9.0,9.58146562713438,5.4
459.0,7.0,22.8,không có,Trống / Nhà thô,10.8069983073822,106.718810979146,Chưa xác định,Quận Bình Thạnh,Phường 25,915.3,0,0,0,0,0,1,Đường Ung Văn Khiêm,96.48858297825849,0.0,0.0,3.5114170217415057,7.0,3.9526271924306386,115.0
61.0,5.0,6.0,Sổ hồng,Trống / Nhà thô,10.7741552994805,106.677701382177,Mặt tiền,Quận 10,Phường 11,232.0,1,0,0,0,0,0,Đường 3/2,2.4827586206896552,0.0,0.0,97.64655172413794,16.0,2.564151837887768,14.9
32.0,4.0,3.0,Sổ hồng,Cơ bản,10.8016222564963,106.687612201687,Mặt tiền,Quận Phú Nhuận,Phường 7,68.1,0,1,0,1,0,0,Đường Phan Tây Hồ,18.737151248164466,0.0,0.0,81.30690161527167,7.0,3.2074412105762447,7.3
164.0,5.0,10.0,Sổ hồng,Trống / Nhà thô,10.7863354227876,106.70167300157,Hẻm xe máy,Quận 1,Phường Đa Kao,121.2,0,0,0,0,1,0,Đường Nguyễn Thị Minh Khai,19.950495049504948,80.06600660066006,0.0,0.0,23.0,1.150949709873028,48.0
